,id,name,state,latitude,longitude,source,dayduration,age,total_spent_Doohickey,total_spent_Gadget,total_spent_Gizmo,total_spent_Widget,total_orders,discount_usage_proportion,email_provider
213,214,Trace Daniel,MN,43.6342,-92.9346,Affiliate,2912,41,,,,,,,yahoo
214,215,Benton McCullough,TX,33.0769,-98.626,Organic,2373,32,123.0858,263.4854,347.922,870.6509,9.0,0.2222222222222222,hotmail
215,216,Josh Kilback,WY,44.6974,-109.61,Organic,3017,55,339.8308,184.98630000000003,479.90840000000003,379.389,15.0,0.06666666666666667,yahoo
216,217,Annabelle Schmeler,MN,44.0728,-95.7249,Facebook,2879,47,653.7717,258.1968,0.0,320.2388,6.0,0.0,gmail
217,218,Stan Jacobson,MI,43.5027,-84.5067,Affiliate,2416,57,851.3811,1441.8602999999998,421.80310000000003,852.7409,13.0,0.07692307692307693,gmail
218,219,Isaias Spencer,CT,41.7789,-71.8441,Google,2943,29,,,,,,,gmail
219,220,Bette Lang,SD,45.4232,-102.982,Organic,3130,53,,,,,,,gmail
220,221,Seth Goldner,IA,41.6073,-91.4476,Twitter,3012,59,145.3606,0.0,376.47029999999995,203.6068,5.0,0.0,yahoo
221,222,Theodora Dibbert,MN,43.8482,-95.908,Twitter,2662,59,281.5797,727.6796,1690.9306000000001,452.2983,13.0,0.07692307692307693,gmail
222,223,Frederik Bosco,AK,66.3724,-150.492,Twitter,2987,31,1395.1469,1415.2172,1409.6921,557.6551,19.0,0.05263157894736842,yahoo
223,224,Pamela Murray,OH,40.4771,-82.2604,Organic,2790,28,0.0,0.0,234.3096,739.4048,5.0,0.0,hotmail
224,225,Gunnar Doyle,MI,43.3396,-82.6755,Facebook,2292,29,443.9508,479.22860000000003,393.60450000000003,588.1001,11.0,0.18181818181818182,hotmail
225,226,Breana Thiel,MN,45.9052,-96.0413,Google,2514,40,374.5916,1055.3419000000001,1260.3319000000001,392.5517,20.0,0.0,gmail
226,227,Merl Yundt,TX,30.7337,-94.9438,Google,3207,60,,,,,,,yahoo
227,228,Estefania Leuschke,SC,34.0708,-79.2102,Twitter,2716,63,255.12060000000002,94.0842,0.0,40.7989,5.0,0.0,yahoo
228,229,Jewell Walker,KY,37.5307,-84.3436,Organic,2308,52,487.67040000000003,38.4184,1048.8328000000001,657.9628,11.0,0.09090909090909091,gmail
229,230,Stacy Adams,WI,45.0499,-91.9177,Affiliate,2577,36,,,,,,,gmail
230,231,Foster Marks,AZ,32.5546,-110.934,Affiliate,2983,25,,,,,,,yahoo
231,232,Magnolia Hansen,TX,29.2315,-98.5867,Twitter,3165,42,261.2259,833.1096,1142.2048,1205.9045999999998,13.0,0.15384615384615385,gmail
232,233,Ulices Feil,MS,31.7875,-88.7971,Affiliate,2993,34,776.7145,525.7146,497.4294,4575.3853,13.0,0.15384615384615385,hotmail
233,234,Bertrand Streich,AK,62.1421,-149.911,Google,2416,57,2110.3267,1035.3658999999998,1707.9274,844.2855999999999,22.0,0.045454545454545456,gmail
234,235,Jerrod King,OH,40.2322,-83.1745,Google,2413,65,254.1674,775.0572,1015.024,70.136,10.0,0.3,yahoo
235,236,Doris Spencer,SC,34.716,-82.4691,Twitter,2510,38,1468.0889,762.701,1832.4913000000001,691.172,21.0,0.14285714285714285,yahoo
236,237,Ernie Kohler,ME,43.6307,-70.8311,Facebook,2216,38,,,,,,,yahoo
237,238,Derrick Walker,PA,41.7372,-75.3112,Organic,3046,54,,,,,,,yahoo
238,239,Glenna Runolfsson,VA,37.0106,-79.5713,Facebook,2243,35,0.0,185.309,0.0,0.0,1.0,0.0,hotmail
239,240,Anais Douglas,MD,39.6547,-75.8952,Twitter,2715,40,626.1905999999999,1371.8015,864.0412,460.94739999999996,16.0,0.0625,hotmail
240,241,Christiana Boyle,MI,42.0185,-85.5428,Twitter,2745,36,,,,,,,gmail
241,242,Jaylin Hudson,MN,44.0019,-96.0484,Facebook,2355,32,0.0,419.376,0.0,0.0,1.0,0.0,yahoo
242,243,Paige Miller,MO,38.3909,-90.4222,Google,3008,25,453.7993,657.0540000000001,261.8061,0.0,9.0,0.0,gmail
243,244,Jessika Funk,SC,34.4423,-80.4121,Twitter,3065,64,365.2387,1029.6138,539.5188,1220.1398,9.0,0.2222222222222222,yahoo
244,245,Adonis Will,KY,37.6376,-86.3101,Organic,2765,34,471.1612,440.99890000000005,507.86289999999997,813.2222,17.0,0.29411764705882354,gmail
245,246,Francesca Gleason,WI,44.8002,-91.1807,Affiliate,2177,54,339.74399999999997,622.7312,1193.0616,105.48519999999999,17.0,0.11764705882352941,gmail
246,247,Stella Abbott,OH,39.6529,-83.3396,Google,3187,38,,,,,,,yahoo
247,248,Chanelle Cummings,KS,38.3649,-98.6733,Organic,2870,46,99.3405,0.0,81.5768,41.3957,3.0,0.0,yahoo
248,249,Neva Langworth,MN,45.7585,-94.4943,Twitter,2604,30,,,,,,,yahoo
249,250,Antwon Pagac,TX,32.1736,-98.9516,Google,2125,30,256.0272,603.0142,0.0,430.1602,6.0,0.0,yahoo
250,251,Dominique Bergnaum,NY,42.1824,-75.8417,Affiliate,2998,57,0.0,103.8826,282.166,487.3535,6.0,0.16666666666666666,gmail
251,252,Delphia Denesik,GA,34.4362,-83.2612,Google,2231,58,,,,,,,hotmail
252,253,Kyla Zemlak,SD,43.8941,-103.123,Twitter,2887,47,158.7512,954.3394000000001,771.5265,862.0129000000001,16.0,0.125,hotmail
253,254,Ramiro Green,IN,40.7652,-86.8898,Affiliate,2268,45,0.0,130.946,0.0,0.0,2.0,0.5,yahoo
254,255,Hudson Jacobi,VA,36.7088,-79.6794,Affiliate,2578,52,,,,,,,hotmail
255,256,Rupert Walsh,IL,39.2996,-89.8231,Twitter,2529,34,495.6309,1306.6518,888.583,0.0,12.0,0.16666666666666666,hotmail
256,257,Summer Aufderhar,NE,41.4699,-96.3151,Facebook,2881,64,,,,,,,hotmail
257,258,Melvin Upton,NY,42.8194,-74.4285,Facebook,2488,40,0.0,260.486,0.0,0.0,1.0,0.0,gmail
258,259,Krystel Boyle,WY,44.027,-104.733,Affiliate,2231,25,204.2904,79.1541,229.1631,780.8793000000001,6.0,0.16666666666666666,yahoo
259,260,Lexie Franecki,AR,33.4952,-93.9308,Affiliate,2493,47,610.5587,607.1338,221.6583,494.3727,13.0,0.0,gmail
260,261,Jaden Cole,MI,43.3446,-82.8239,Google,2996,51,1505.446,958.4426000000001,2035.4684000000002,908.4828,21.0,0.14285714285714285,gmail
261,262,Aaron Hand,NE,40.0203,-97.8167,Twitter,2231,60,,,,,,,hotmail
262,263,Ashlee Mertz,TN,35.3402,-85.1264,Facebook,2289,59,,,,,,,gmail
263,264,Arno Bruen,ND,47.4284,-97.1743,Facebook,2145,46,,,,,,,gmail
264,265,Larry Weimann,OR,42.3842,-123.078,Google,3017,65,982.2228,871.4483,715.2116,1404.0867999999998,19.0,0.0,gmail
265,266,Beau Rutherford,OH,38.7161,-83.341,Google,2446,57,467.15,258.115,491.9271,439.8971,9.0,0.3333333333333333,yahoo
266,267,Rogers Bode,AL,31.0491,-87.7168,Affiliate,2693,27,,,,,,,hotmail
267,268,Marvin Hegmann,IL,40.5113,-89.6241,Facebook,3161,44,195.4089,379.09180000000003,225.9085,771.7215,7.0,0.14285714285714285,hotmail
268,269,Mara Prohaska,TX,34.5312,-102.535,Twitter,2642,33,1152.321,890.0417,939.8923,1443.7727,21.0,0.047619047619047616,yahoo
269,270,Chester Eichmann,AL,34.079,-87.1614,Organic,2834,30,0.0,40.821,1628.1482,203.9945,6.0,0.0,hotmail
270,271,Aurore Ryan,UT,37.3458,-112.624,Affiliate,2211,65,977.9971,1255.8903,914.6834,1614.757,26.0,0.15384615384615385,gmail
271,272,Roy Paucek,KS,38.1811,-96.7131,Facebook,2447,54,364.5237,397.88059999999996,585.979,932.9181000000001,12.0,0.25,gmail
272,273,Jesus Bins,KS,39.8391,-95.5969,Organic,2945,62,,,,,,,hotmail
273,274,Cameron Strosin,ND,47.833,-100.318,Facebook,2672,29,813.2599,227.0302,66.4248,77.233,7.0,0.0,gmail
274,275,Gabrielle Considine,WI,44.9365,-88.1927,Affiliate,3100,54,1177.5954,957.2932000000001,29.2887,1346.5841,16.0,0.0625,yahoo
275,276,Abbie Ryan,WA,47.8536,-121.501,Facebook,2960,53,583.7119,991.2391,272.3412,2040.7371,19.0,0.10526315789473684,hotmail
276,277,Ruthe Champlin,MD,39.5737,-76.2641,Affiliate,2739,57,266.4535,0.0,0.0,749.1329000000001,4.0,0.0,gmail
277,278,Fredrick Gulgowski,SC,35.0742,-81.8662,Facebook,3170,35,0.0,353.56190000000004,156.88799999999998,1201.8728,12.0,0.08333333333333333,yahoo
278,279,Orville Effertz,IA,42.3413,-93.0848,Organic,2825,55,0.0,765.1614999999999,187.2424,587.7677,8.0,0.0,hotmail
279,280,Ryleigh Gleason,CO,37.4312,-103.446,Organic,2440,28,0.0,0.0,0.0,107.196,1.0,0.0,gmail
280,281,Marcelina Feest,TN,35.69,-83.9226,Facebook,2212,27,,,,,,,hotmail
281,282,Breanna Hodkiewicz,IA,41.7821,-92.688,Organic,2151,62,506.76599999999996,504.8236,315.1332,287.19399999999996,11.0,0.2727272727272727,hotmail
282,283,Stanford Feest,MI,43.4605,-85.2399,Google,3114,63,,,,,,,gmail
283,284,Shyanne Hettinger,UT,40.131,-110.679,Organic,2188,65,,,,,,,yahoo
284,285,Okey Botsford,ND,47.9994,-102.977,Affiliate,3023,54,465.4268,481.7926,378.0526,1495.3625,17.0,0.11764705882352941,hotmail
285,286,Pamela Jast,WI,42.9076,-89.065,Organic,2634,42,0.0,0.0,404.5203,2795.4695,5.0,0.4,hotmail
286,287,Alverta Reilly,TX,35.4347,-102.261,Google,3061,27,718.1047000000001,1134.8321,260.0192,338.8772,10.0,0.1,yahoo
287,288,Morgan Miller,CA,37.0366,-119.429,Facebook,2132,51,,,,,,,gmail
288,289,Lacey Dickinson,TX,31.5684,-98.7032,Affiliate,2654,24,547.3835,31.3614,326.38340000000005,411.915,9.0,0.0,hotmail
289,290,Lila Marks,IN,40.2804,-87.407,Organic,2153,47,767.1213,0.0,430.19409999999993,0.0,4.0,0.25,gmail
290,291,Jovan Buckridge,NC,35.9268,-82.6489,Affiliate,2692,38,,,,,,,hotmail
291,292,Krystal Schaden,AK,61.5292,-149.458,Affiliate,3186,33,,,,,,,yahoo
292,293,Cornell Connelly,IA,42.8487,-92.8694,Twitter,2582,64,0.0,1215.9523,153.658,442.0007000000001,6.0,0.0,yahoo
293,294,Neil O'Connell,SD,43.8969,-101.761,Twitter,2699,50,,,,,,,gmail
294,295,Aliyah Pfannerstill,CA,35.5254,-119.464,Google,2907,56,918.4375,1730.3713,885.6296,222.672,15.0,0.26666666666666666,hotmail
295,296,Nellie Heller,ME,43.8726,-70.2876,Facebook,3086,59,78.6997,443.05080000000004,350.4058,138.2344,10.0,0.0,yahoo
296,297,Ryley Nader,TX,30.0985,-95.6346,Twitter,2674,62,0.0,0.0,283.4794,603.6795,5.0,0.0,hotmail
297,298,Bernhard Boyer,AK,62.3638,-150.348,Affiliate,2932,60,,,,,,,yahoo
298,299,Delbert Borer,PA,40.7841,-79.7983,Twitter,2573,42,,,,,,,hotmail
299,300,Bryon Lakin,GA,30.7506,-83.232,Facebook,3189,25,361.0622,795.0457999999999,1325.15,659.5136,16.0,0.125,gmail
300,301,Nichole Ledner,IA,42.9376,-93.6411,Organic,2334,26,0.0,556.3815000000001,484.713,0.0,4.0,0.25,yahoo
301,302,Aubree Walter,IA,43.1187,-94.9136,Organic,2489,40,,,,,,,hotmail
302,303,Orlando Kovacek,MS,34.3884,-89.4442,Facebook,2401,50,384.6494,395.1626,327.50759999999997,2066.1989999999996,16.0,0.0,hotmail
303,304,Emmanuelle Sporer,ND,48.805,-97.2063,Twitter,2978,54,153.5553,262.2287,219.76430000000002,2143.9633,11.0,0.18181818181818182,hotmail
304,305,Rebekah Dickinson,NY,41.3713,-74.5085,Facebook,2622,57,382.14430000000004,552.0037,150.0516,911.9115,11.0,0.0,hotmail
305,306,Louie Breitenberg,AL,32.3738,-85.0685,Twitter,2372,44,955.7536,629.1463000000001,81.5978,1285.4866,16.0,0.0,gmail
306,307,Vladimir Kuphal,VA,37.7499,-78.2553,Google,2919,65,661.4628,619.7158,212.679,413.83079999999995,9.0,0.2222222222222222,yahoo
307,308,Kamille Bartell,IA,41.51,-92.4001,Twitter,2944,25,,,,,,,gmail
308,309,Marilou Koss,SD,44.3994,-103.701,Facebook,2511,40,0.0,898.581,324.0152,0.0,4.0,0.0,hotmail
309,310,Libby Ledner,NC,36.443,-81.6218,Twitter,2722,47,866.7089,928.4362000000001,297.8576,1400.509,21.0,0.23809523809523808,yahoo
310,311,Orlo Lueilwitz,PA,40.9406,-77.4245,Facebook,2655,37,882.2198,792.5565,395.20219999999995,232.1949,12.0,0.0,yahoo
311,312,Lauren Lueilwitz,AL,33.7877,-88.228,Affiliate,2976,64,266.4535,275.3819,147.9086,439.1099,9.0,0.3333333333333333,yahoo
312,313,Miguel Reynolds,AK,55.294,-160.679,Organic,2178,64,509.49039999999997,2142.5595,587.346,918.4847,23.0,0.0,gmail
313,314,Tomas Mraz,SD,43.4903,-97.7438,Facebook,2220,40,377.48900000000003,288.4461,81.5768,527.9959,10.0,0.0,gmail
314,315,Autumn Feeney,DE,38.7319,-75.5012,Organic,2289,30,,,,,,,hotmail
315,316,Judd Hickle,NE,42.6917,-100.744,Affiliate,2732,26,,,,,,,gmail
316,317,Sibyl Bernier,OH,41.0493,-81.5361,Affiliate,2233,32,0.0,85.7228,109.6357,0.0,3.0,0.0,gmail
317,318,Cassandre Daugherty,CO,40.7487,-106.611,Affiliate,2713,51,540.056,1238.1995000000002,827.3334,493.3976,18.0,0.1111111111111111,gmail
318,319,Alexa Marvin,IL,38.654,-89.9497,Google,2165,61,,,,,,,gmail
319,320,Adriel Hudson,MN,48.1697,-96.7452,Twitter,2756,52,0.0,0.0,423.18629999999996,0.0,2.0,0.0,yahoo
320,321,Francesca Hammes,NM,33.53,-104.839,Organic,2158,44,,,,,,,yahoo
321,322,Scot Rippin,CO,40.2052,-102.717,Google,3190,39,670.5651,0.0,540.3026,213.78709999999998,9.0,0.0,hotmail
322,323,Deja Schmeler,NJ,39.8454,-75.2503,Affiliate,2158,38,22.5849,519.9093,436.9052,803.0292,8.0,0.0,gmail
323,324,Ardella Willms,CO,37.6252,-103.352,Facebook,3137,30,,,,,,,yahoo
324,325,Orrin Lemke,IL,41.6501,-90.1318,Twitter,2448,41,386.8965,182.40879999999999,264.0312,178.8005,7.0,0.42857142857142855,yahoo
325,326,Clovis Homenick,PA,40.205,-80.3959,Twitter,2254,31,663.7388,764.3734000000001,415.8392,293.6211,13.0,0.23076923076923078,yahoo
326,327,Rosario Bradtke,IL,40.3908,-87.9144,Organic,2283,64,0.0,808.5364000000001,548.1763000000001,258.483,6.0,0.16666666666666666,yahoo
327,328,Merle Blick,CA,34.8651,-120.296,Twitter,2549,24,711.5121,1928.1531,2020.0051,768.0478,25.0,0.12,yahoo
328,329,Elwin Okuneva,TN,36.1709,-83.7152,Affiliate,3112,30,221.9754,1039.0973,934.5172,536.35,16.0,0.0625,gmail
329,330,Edward McClure,TX,32.5654,-100.8,Organic,2815,49,139.762,0.0,326.3072,191.01,3.0,0.0,gmail
330,331,Max Reynolds,WI,46.3313,-90.4063,Affiliate,2197,42,0.0,202.0338,49.7686,71.2216,4.0,0.25,gmail
331,332,Kayley Klein,AK,64.8469,-148.226,Twitter,2477,26,193.98,163.7526,418.62440000000004,0.0,4.0,0.0,hotmail
332,333,Floyd Lehner,CA,37.997,-122.993,Twitter,2345,24,,,,,,,hotmail
333,334,Berneice Abbott,NE,40.2127,-95.8462,Twitter,2380,30,224.8365,608.3793000000001,1223.741,1164.7952,16.0,0.125,hotmail
334,335,Guy Wiegand,ND,46.4302,-101.132,Facebook,2511,35,,,,,,,gmail
335,336,Wilhelmine Erdman,VA,37.3296,-79.7311,Organic,2879,62,518.5681999999999,85.566,50.0172,1814.886,9.0,0.1111111111111111,gmail
336,337,Adolph Tillman,AL,33.0357,-85.5411,Facebook,2739,63,197.6766,453.85670000000005,804.8455000000001,863.7447,16.0,0.0,gmail
337,338,Ernie Bogan,CA,38.4267,-121.652,Google,3046,34,1723.0997,1501.4682,252.5157,2119.6378,26.0,0.07692307692307693,gmail
338,339,Keagan Hirthe,GA,32.4891,-82.7934,Google,3029,45,,,,,,,yahoo
339,340,Serenity Wolff,IN,41.3328,-86.2218,Facebook,2204,49,,,,,,,hotmail
340,341,Andrew Russel,LA,30.0217,-90.1867,Twitter,3116,42,,,,,,,yahoo
341,342,Lavinia Harber,TX,33.7379,-95.5021,Affiliate,3163,51,458.8938,559.2465,666.9984,522.9695,16.0,0.0,yahoo
342,343,Angus Feest,GA,33.4741,-83.0423,Google,2225,32,,,,,,,gmail
343,344,Ellsworth Stamm,NY,42.9047,-75.781,Google,2245,42,0.0,177.6655,54.993,75.2964,4.0,0.25,gmail
344,345,Jayme Zulauf,NY,42.0515,-78.2052,Twitter,2570,31,336.3062,463.8461,773.5438,1582.1381999999999,15.0,0.0,yahoo
345,346,Alene Abernathy,TN,36.4509,-85.1597,Facebook,2614,29,258.8775,227.747,40.7989,0.0,4.0,0.25,gmail
346,347,Ola Gottlieb,IL,41.9093,-89.0507,Affiliate,2217,53,701.6439,81.194,76.3877,367.43899999999996,7.0,0.14285714285714285,gmail
347,348,Elmore Weissnat,OK,34.8956,-94.9735,Organic,2872,38,145.3909,186.4332,901.7878000000001,474.26380000000006,13.0,0.07692307692307693,gmail
348,349,Agustin Collins,MT,47.3663,-108.518,Facebook,3145,43,,,,,,,gmail
349,350,Quentin Dickinson,VT,43.0283,-72.5981,Google,2920,60,27.5529,1337.2908,688.4187,620.8254000000001,13.0,0.0,gmail
350,351,Maudie Leannon,MI,42.7842,-85.2515,Twitter,3181,33,425.4992,473.8402,388.08570000000003,1752.4377,16.0,0.0625,hotmail
351,352,Lowell Koelpin,FL,28.5522,-81.3515,Affiliate,2562,61,137.4698,176.294,106.2322,109.8264,6.0,0.3333333333333333,yahoo
352,353,Hulda Hintz,MI,43.4963,-84.0544,Facebook,2375,54,451.7626,286.8444,325.0864,1113.8985,11.0,0.18181818181818182,hotmail
353,354,Molly Robel,WY,44.7162,-108.186,Facebook,2498,40,45.6546,362.4568,421.6518,868.6829,9.0,0.1111111111111111,hotmail
354,355,Jairo Schiller,MS,32.203,-89.7955,Organic,2928,25,175.745,49.5359,54.993,41.3957,4.0,0.0,yahoo
355,356,Meta Koelpin,WI,43.7774,-89.457,Twitter,2557,29,619.1795000000001,1103.8038000000001,438.2978,868.8333,25.0,0.12,gmail
356,357,Raegan Witting,MT,46.6066,-109.565,Twitter,2327,40,,,,,,,gmail
357,358,Antonina Rolfson,GA,32.8635,-84.8624,Google,3013,41,391.0825,100.1898,27.4965,226.23450000000005,4.0,0.5,hotmail
358,359,Mattie Russel,TX,30.128,-98.4837,Affiliate,2580,50,0.0,882.5533,0.0,566.1337,6.0,0.16666666666666666,yahoo
359,360,Stuart Wintheiser,MO,37.5582,-89.5358,Google,2357,29,244.6255,596.801,76.6089,0.0,4.0,0.0,hotmail
360,361,Unique Balistreri,NC,35.997,-81.682,Twitter,3175,53,0.0,325.3127,280.5846,1865.961,12.0,0.0,gmail
361,362,Jaqueline Waelchi,OH,40.738,-83.2869,Affiliate,2248,32,574.3991,647.3403000000001,274.871,653.8953,11.0,0.18181818181818182,hotmail
362,363,Diana Marvin,CA,36.185,-121.197,Google,2984,41,95.3824,66.7932,0.0,0.0,2.0,0.0,hotmail
363,364,Geovanny Turcotte,WI,45.3942,-90.9355,Google,2751,47,,,,,,,hotmail
364,365,Sibyl Hettinger,NE,41.0168,-97.8283,Affiliate,2347,46,686.7601,195.2104,0.0,84.0315,4.0,0.0,hotmail
365,366,Justina Blanda,TN,36.2944,-84.0974,Facebook,2379,46,,,,,,,yahoo
366,367,Gaetano Wilderman,MT,47.551,-106.081,Affiliate,2258,58,61.9786,269.3784,856.6818000000001,357.83000000000004,7.0,0.0,yahoo
367,368,Trudie Wisoky,MD,39.269,-77.1947,Google,2317,29,,,,,,,gmail
368,369,Alia O'Reilly,AR,33.6958,-93.002,Facebook,2223,34,454.95860000000005,155.864,663.5714,266.19259999999997,9.0,0.0,hotmail
369,370,Lisette Roberts,MS,32.8553,-88.961,Affiliate,2938,54,,,,,,,hotmail
370,371,Kimberly Braun,VA,36.7203,-78.5599,Twitter,2889,64,603.2954,743.9748999999999,54.993,0.0,5.0,0.4,yahoo
371,372,Meagan Cremin,NC,34.7803,-77.6266,Facebook,2401,47,,,,,,,yahoo
372,373,Dawson Kuvalis,NM,36.3935,-106.49,Google,2547,34,385.6373,428.614,0.0,75.2964,4.0,0.0,gmail
373,374,Ryleigh Padberg,NY,42.8718,-76.6304,Affiliate,2918,46,,,,,,,hotmail
374,375,Ryder Kunde,MT,46.7989,-112.18,Google,2413,27,991.532,937.9104,436.4565,1074.7993000000001,14.0,0.07142857142857142,yahoo
375,376,Fanny Gutmann,IN,40.8424,-85.7273,Twitter,2641,55,1190.6118,1724.7441,477.3219,1901.163,27.0,0.14814814814814814,yahoo
376,377,Prince Quitzon,MT,47.469,-111.448,Organic,2480,43,274.8813,573.0327,1256.5625,551.3204000000001,13.0,0.0,yahoo
377,378,Corbin Mertz,LA,30.326,-92.2038,Affiliate,2676,53,,,,,,,hotmail
378,379,Theresia Johnston,PA,40.1861,-79.6712,Google,2187,40,1771.4132,255.0495,620.867,274.4904,10.0,0.1,yahoo
379,380,Faustino Okuneva,ME,44.3998,-68.8101,Affiliate,3214,42,,,,,,,yahoo
380,381,Trudie Koch,IN,38.6913,-86.4017,Twitter,2841,37,0.0,0.0,0.0,74.0356,1.0,0.0,yahoo
381,382,Thaddeus Lindgren,FL,29.4371,-82.814,Twitter,2779,56,,,,,,,yahoo
382,383,Phoebe Wintheiser,ND,48.6167,-99.1286,Affiliate,2716,50,345.66200000000003,0.0,656.6376,0.0,3.0,0.0,yahoo
383,384,Tressie Smitham,MS,34.1911,-89.1203,Google,3099,66,0.0,257.1084,81.5978,0.0,2.0,0.5,yahoo
384,385,Veda Raynor,AK,54.8489,-163.407,Facebook,2995,29,,,,,,,yahoo
385,386,Omer Kautzer,AK,61.2668,-145.283,Affiliate,3211,59,0.0,459.8156,495.10530000000006,89.5144,6.0,0.16666666666666666,gmail
386,387,Selina O'Hara,CA,39.166,-123.381,Facebook,2488,37,,,,,,,gmail
387,388,Nicklaus Hahn,IA,42.2819,-93.7431,Facebook,3040,34,170.6848,214.2897,558.3906,277.674,7.0,0.42857142857142855,hotmail
388,389,Mellie Wolf,NE,40.1801,-98.2325,Affiliate,2925,63,263.4548,142.6766,150.1413,160.79399999999998,8.0,0.25,yahoo
389,390,Brenna Hudson,ID,44.1041,-111.492,Organic,2494,52,0.0,237.45749999999998,132.8832,753.7638,6.0,0.0,hotmail
390,391,Gilberto Mueller,CO,38.521,-106.677,Twitter,2743,40,1470.4184,1122.1314,545.842,1576.7199,20.0,0.25,gmail
391,392,Percival Schuppe,GA,34.2581,-84.4209,Affiliate,2229,39,,,,,,,hotmail
392,393,Sigurd Abernathy,MI,44.8954,-85.0113,Twitter,3093,62,,,,,,,yahoo
393,394,Rosario Thiel,AR,34.8236,-91.8406,Twitter,3155,35,0.0,420.4617,326.4063,642.1942,11.0,0.18181818181818182,gmail
394,395,Chet Blick,FL,28.6706,-82.619,Google,2397,44,,,,,,,yahoo
395,396,Alfred Parisian,SD,43.6585,-98.1352,Organic,3187,28,,,,,,,gmail
396,397,Lavern Botsford,PA,41.7117,-79.9305,Twitter,3186,64,617.0036,176.1848,0.0,0.0,3.0,0.3333333333333333,hotmail
397,398,Norval Collins,MN,46.5653,-96.1857,Organic,2652,25,0.0,0.0,0.0,434.2812,2.0,0.0,gmail
398,399,Leilani Sanford,AK,62.1402,-149.912,Organic,2136,47,537.9639,666.3000000000001,722.3794,547.3295,18.0,0.2777777777777778,yahoo
399,400,Benton Huel,IA,41.4294,-91.1866,Affiliate,2742,28,102.3702,281.13079999999997,100.8674,164.766,5.0,0.2,gmail
400,401,Mark Hane,NC,35.4119,-79.5268,Twitter,2669,41,0.0,393.1442,276.8106,497.8456,10.0,0.0,gmail
401,402,Carmella Cummerata,AR,35.7832,-91.6198,Organic,2361,30,,,,,,,hotmail
402,403,Andy Schmeler,MA,42.106,-71.7159,Facebook,2126,37,556.2621,447.74,291.8689,3842.3361,19.0,0.05263157894736842,gmail
403,404,Lolita Ferry,MD,38.6433,-76.5584,Affiliate,2677,29,260.1384,331.5564,0.0,136.31810000000002,7.0,0.14285714285714285,hotmail
404,405,Gwen Ruecker,NY,42.6078,-76.3542,Twitter,2614,31,,,,,,,gmail
405,406,Kacie Skiles,SD,43.4861,-96.9791,Affiliate,2167,31,723.8622,203.71089999999998,366.2483,37.0178,10.0,0.1,yahoo
406,407,Liliane Blanda,TX,29.8558,-94.0979,Organic,2829,32,896.4691,430.9629,947.6485,321.8301,15.0,0.26666666666666666,gmail
407,408,Drake Beahan,AK,66.9246,-151.506,Organic,2584,46,,,,,,,hotmail
408,409,Kenyon Watsica,LA,29.9929,-93.1544,Organic,2481,32,2579.0311,341.2656,1620.0758,0.0,11.0,0.09090909090909091,gmail
409,410,Donald Dietrich,SC,33.6012,-81.1554,Affiliate,2323,38,,,,,,,gmail
410,411,Ruthe Gibson,NC,34.9607,-78.7813,Affiliate,2478,47,2173.7834000000003,163.2074,450.5172,1055.161,15.0,0.06666666666666667,hotmail
411,412,Earnestine Lockman,CA,40.7585,-124.049,Facebook,2532,60,538.0297,337.34839999999997,2135.1873,766.9276,21.0,0.19047619047619047,hotmail
412,413,Joanne Osinski,CO,37.2884,-108.003,Facebook,2939,48,355.9834,500.528,567.4246,546.0775000000001,17.0,0.17647058823529413,gmail
413,414,Casey Metz,GA,34.2125,-84.6061,Google,2682,64,310.8738,236.43120000000002,0.0,95.191,8.0,0.0,yahoo
414,415,Orlo Champlin,WY,43.4571,-105.455,Google,2258,48,,,,,,,gmail
415,416,Zoe Bernhard,MI,46.1527,-84.1175,Affiliate,2284,43,,,,,,,yahoo
416,417,Rowan Hyatt,IL,38.2323,-89.667,Google,2605,29,70.4356,498.41510000000005,524.7592,221.5233,8.0,0.125,hotmail
417,418,Ella Koss,TX,29.7621,-98.5691,Google,2467,31,2522.2995,0.0,385.943,144.595,6.0,0.0,hotmail
418,419,Jaeden Cremin,KY,36.7178,-86.4416,Google,2305,35,134.3488,86.8764,0.0,125.494,3.0,0.0,yahoo
419,420,Crystel Mann,ND,47.7602,-98.5808,Organic,2417,49,754.9778,200.0724,978.2928,1371.1179,17.0,0.0,yahoo
420,421,Arely Zulauf,OK,36.3361,-97.6353,Facebook,2784,61,70.298,0.0,489.4898,0.0,4.0,0.0,yahoo
421,422,Reagan DuBuque,GA,31.5883,-83.485,Organic,2421,55,,,,,,,hotmail
422,423,Loyce Cole,IA,41.1435,-95.1535,Google,2327,32,91.80539999999999,0.0,489.01300000000003,1023.6372,7.0,0.0,hotmail
423,424,Earline Gulgowski,MO,36.9492,-90.1345,Google,3094,53,0.0,276.0125,349.3764,276.4132,5.0,0.0,yahoo
424,425,Enrique Wiegand,MS,33.9995,-90.8827,Twitter,2406,46,505.11220000000003,154.4481,54.5842,405.4908,9.0,0.1111111111111111,hotmail
425,426,Rollin Ondricka,NV,36.4569,-114.847,Facebook,2938,31,,,,,,,gmail
426,427,Chester Koepp,FL,27.3317,-82.0847,Twitter,2666,33,,,,,,,yahoo
427,428,Kennedy Kunde,KS,38.03,-100.392,Facebook,2325,47,,,,,,,gmail
